,WAR,Age
1673,0.30000000000000004,23
1674,-0.2,24
1675,,
1676,-0.1,33
1677,,
1678,0.6,24
1679,0.5,25
1680,3.0,26
1681,0.4,27
1682,2.3,28
1683,1.7,29
1684,3.4,30
1685,3.4,31
1686,0.0,32
1687,0.7,33
1688,0.4,34
1689,-0.1,35
1690,0.6,36
1691,-0.3,37
1692,-0.3,38
1693,-0.2,39
1694,0.4,40
1695,-0.1,41
1696,,
1697,-0.6,24
1698,-0.5,25
1699,,
1700,-0.6,24
1701,-0.7,26
1702,0.0,29
1703,-0.1,31
1704,,
1705,0.2,22
1706,0.1,23
1707,-1.0,24
1708,1.6,25
1709,1.1,26
1710,2.9,27
1711,1.3,28
1712,-0.3,29
1713,,
1714,-0.19999999999999998,23
1715,-0.30000000000000004,24
1716,0.4,25
1717,,
1718,-0.7,25
1719,0.2,26
1720,2.9,27
1721,1.5,28
1722,0.0,29
1723,1.4,30
1724,-0.4,31
1725,-0.4,32
1726,-0.2,34
1727,,
1728,-0.1,24
1729,1.3,25
1730,0.6,26
1731,1.6,27
1732,-0.8,28
1733,,
1734,-0.2,26
1735,0.4,27
1736,-1.0,28
1737,-0.1,29
1738,,
1739,0.2,22
1740,2.7,23
1741,0.0,24
1742,2.8,25
1743,2.3000000000000003,26
1744,2.5,27
1745,3.2,28
1746,6.5,29
1747,-1.0,30
1748,1.5,31
1749,0.7,32
1750,-1.2000000000000002,33
1751,-0.8,34
1752,-0.39999999999999997,36
1753,,
1754,-0.6,27
1755,-0.2,31
1756,,
1757,-0.7,24
1758,1.3,25
1759,3.3,26
1760,5.1,27
1761,1.9,28
1762,0.3,29
1763,0.5,30
1764,-0.5,31
1765,,
1766,-0.4,25
1767,,
1768,1.7,24
1769,0.1,25
1770,-0.2,26
1771,,
1772,0.2,24
1773,0.3,25
1774,0.4,26
1775,1.0,27
1776,5.2,28
1777,2.8,29
1778,2.6,30
1779,3.0,31
1780,6.9,32
1781,3.7,33
1782,1.5,34
1783,5.9,35
1784,1.9,36
1785,-0.3,37
1786,-0.2,38
1787,,
1788,0.0,24
1789,2.6,25
1790,2.5,26
1791,-0.8,27
1792,-1.4,28
1793,0.0,29
1794,0.6,30
1795,0.2,33
1796,,
1797,-0.9,23
1798,0.3,24
1799,-0.19999999999999998,25
1800,-0.1,26
1801,,
1802,-0.1,24
1803,-0.2,25
1804,1.0,26
1805,1.0,27
1806,0.7,28
1807,0.8999999999999999,29
1808,-0.30000000000000004,30
1809,-0.5,31
1810,,
1811,0.5,23
1812,0.30000000000000004,24
1813,2.1999999999999997,25
1814,0.4,26
1815,-0.2,27
1816,,
1817,0.9,23
1818,2.8,24
1819,4.1,25
1820,1.0,26
1821,4.1,27
1822,4.1,28
1823,2.8,29
1824,2.6,30
1825,0.8,31
1826,,
1827,0.8,25
1828,-0.3,26
1829,-0.4,27
1830,0.0,28
1831,,
1832,0.2,24
1833,-1.0,25
1834,1.4,26
1835,-0.4,27
1836,,
1837,0.3,24
1838,2.4,25
1839,2.4,26
1840,3.4,27
1841,5.8,28
1842,5.5,29
1843,2.0,30
1844,2.1,31
1845,0.2,32
1846,,
1847,-0.30000000000000004,26
1848,-0.4,27
1849,,
1850,-0.2,22
1851,0.0,23
1852,1.4,24
1853,-0.5,25
1854,-1.2,26
1855,,
1856,0.0,25
1857,0.1,26
1858,1.7,28
1859,2.2,29
1860,2.0,30
1861,-0.2,31
1862,-0.2,32
1863,,
1864,0.0,24
1865,-0.4,25
1866,0.0,26
1867,0.6,28
1868,,
1869,-0.3,24
1870,-0.1,25
1871,0.9,26
1872,2.9,27
1873,3.4,28
1874,5.0,29
1875,2.2,30
1876,1.0,31
1877,2.8,32
1878,2.4,33
1879,-1.0,34
1880,0.6000000000000001,35
1881,-0.5,36
1882,,
1883,0.8,23
1884,2.6,24
1885,,
1886,0.0,23
1887,-0.2,24
1888,-0.4,25
1889,-0.4,26
1890,-0.1,27
1891,2.1,28
1892,2.6,29
1893,2.1,30
1894,-0.4,31
1895,0.5,32
1896,-0.9,33
1897,,
1898,0.2,23
1899,1.1,24
1900,4.2,25
1901,0.7,26
1902,,
1903,0.3,21
1904,-0.3,22
1905,-0.2,23
1906,-0.2,24
1907,0.5,25
1908,4.0,26
1909,3.0,27
1910,2.8,28
1911,3.9,29
1912,4.9,30
1913,4.0,31
1914,1.7,32
1915,1.0,33
1916,2.3,34
1917,0.1,35
1918,0.9,36
1919,-0.1,37
1920,,
1921,-0.6,27
1922,-0.2,31
1923,,
1924,0.1,23
1925,-0.6,24
1926,0.1,25
1927,,
1928,5.8,24
1929,2.8000000000000003,25
1930,4.4,26
1931,6.9,27
1932,5.9,28
1933,5.3999999999999995,29
1934,-0.2,30
1935,,
1936,-0.4,22
1937,-0.8,23
1938,-0.2,24
1939,-1.5,25
1940,-0.8999999999999999,26
1941,,
1942,0.5,25
1943,-0.4,26
1944,1.4,27
1945,-1.3,28
1946,-1.1,29
1947,,
1948,-0.7,23
1949,0.2,24
1950,-0.1,25
1951,0.1,26
1952,0.2,27
1953,0.4,28
1954,0.5,29
1955,-0.6,30
1956,0.4,31
1957,-0.2,32
1958,0.4,33
1959,-0.2,34
1960,,
1961,-0.6,23
1962,0.1,24
1963,-0.1,25
1964,1.2,26
1965,1.2,27
1966,-0.7,28
1967,-1.1,29
1968,-0.4,32
1969,,
1970,-0.6,25
1971,-0.3,28
1972,,
1973,1.6,25
1974,0.1,26
1975,4.5,27
1976,2.1,28
1977,4.2,29
1978,3.4,30
1979,0.30000000000000004,31
1980,-0.7,32
1981,0.1,33
1982,-0.2,34
1983,,
1984,0.9,25
1985,2.5,26
1986,-1.0,27
1987,0.1,28
1988,-0.5,29
1989,-1.3,30
1990,,
1991,1.2,23
1992,-0.2,24
1993,-0.8,25
1994,-0.2,27
1995,,
1996,0.3,22
1997,-0.2,23
1998,-0.2,24
1999,0.0,26
2000,,
2001,-0.4,24
2002,-0.1,25
2003,-0.5,26
2004,1.5,27
2005,-0.7,28
2006,-0.8,29
2007,,
2008,-0.2,22
2009,0.5,23
2010,-0.2,24
2011,-0.6,25
2012,0.0,26
2013,-0.2,27
2014,-0.1,28
2015,1.8,29
2016,0.3,30
2017,2.2,31
2018,0.2,32
2019,-0.30000000000000004,33
2020,-0.2,34
2021,0.5,35
2022,-0.7,36
2023,,
2024,0.1,23
2025,1.3,24
2026,-0.5,25
2027,0.0,26
2028,-0.2,27
2029,0.0,28
2030,,
2031,-0.2,23
2032,1.0,24
2033,1.9,25
2034,1.9,26
2035,0.3,27
2036,-1.1,28
2037,1.5,29
2038,0.2,30
2039,0.2,31
2040,8.8,32
2041,4.2,33
2042,5.9,34
2043,0.5,35
2044,-2.2,36
2045,,
2046,0.2,24
2047,0.2,25
2048,0.8,26
2049,0.0,27
2050,-0.1,28
2051,0.0,29
2052,,
2053,1.3,24
2054,2.3,25
2055,7.4,26
2056,4.1,27
2057,0.2,28
2058,4.2,29
2059,3.8,30
2060,3.6,31
2061,3.2,32
2062,4.9,33
2063,3.3,34
2064,4.1,35
2065,,
2066,0.1,25
2067,0.0,26
2068,0.4,27
2069,-0.9,28
2070,0.2,29
2071,-0.8,30
2072,-0.1,31
2073,,
2074,3.3,21
2075,4.5,22
2076,2.6,23
2077,2.3,24
2078,1.7,25
2079,1.2,26
2080,,
2081,-0.1,21
2082,0.7000000000000001,22
2083,0.1,23
2084,2.8,24
2085,3.7,25
2086,0.7,26
2087,0.39999999999999997,27
2088,0.6,28
2089,5.1000000000000005,29
2090,0.4,30
2091,0.7000000000000001,31
2092,-0.6,32
2093,,
2094,0.3,21
2095,-0.3,22
2096,-0.2,23
2097,-0.2,24
2098,0.5,25
2099,4.0,26
2100,3.0,27
2101,2.8,28
2102,3.9,29
2103,4.9,30
2104,4.0,31
2105,1.7,32
2106,1.0,33
2107,2.3,34
2108,0.1,35
2109,0.9,36
2110,-0.1,37
2111,,
2112,2.9,24
2113,1.2,25
2114,0.30000000000000004,26
2115,0.4,27
2116,-0.5,28
2117,1.9,29
2118,0.09999999999999998,30
2119,2.2,31
2120,1.8,32
2121,0.4,33
2122,-1.1,34
2123,-0.39999999999999997,35
2124,1.4000000000000001,36
2125,0.1,38
2126,,
2127,-0.1,23
2128,0.2,24
2129,-0.3,25
2130,0.1,26
2131,0.8,28
2132,-0.9,29
2133,,
2134,-0.3,25
2135,-0.2,26
2136,0.1,27
2137,,
2138,0.2,24
2139,0.3,25
2140,0.4,26
2141,1.0,27
2142,5.2,28
2143,2.8,29
2144,2.6,30
2145,3.0,31
2146,6.9,32
2147,3.7,33
2148,1.5,34
2149,5.9,35
2150,1.9,36
2151,-0.3,37
2152,-0.2,38
2153,,
2154,0.0,26
2155,-0.1,27
2156,0.1,28
2157,-0.2,29
2158,,
2159,-0.8,23
2160,-0.1,25
2161,,
2162,-0.1,26
2163,1.9,27
2164,-0.30000000000000004,28
2165,0.4,29
2166,0.2,31
2167,,
2168,-0.9,21
2169,0.2,22
2170,-1.0,23
2171,0.1,24
2172,-0.2,25
2173,0.7,26
2174,-0.4,27
2175,0.30000000000000004,28
2176,3.7,29
2177,3.2,30
2178,3.3000000000000003,31
2179,-0.09999999999999998,32
2180,,
2181,-0.7,26
2182,0.7,27
2183,0.7,28
2184,0.5,29
2185,-0.8999999999999999,30
2186,,
2187,-0.1,26
2188,2.1,27
2189,0.2,28
2190,2.1,29
2191,1.8,30
2192,0.2,31
2193,0.1,32
2194,-0.1,33
2195,,
2196,0.7,25
2197,2.4,26
2198,5.5,27
2199,2.8,28
2200,5.8,29
2201,4.6,30
2202,1.1,31
2203,0.6,32
2204,,
2205,0.0,28
2206,-0.1,31
2207,,
2208,-0.1,21
2209,0.1,22
2210,0.6,23
2211,0.0,25
2212,-0.1,26
2213,0.9,30
2214,,
2215,-0.1,25
2216,0.4,26
2217,0.0,27
2218,2.2,28
2219,,
2220,-0.2,23
2221,0.5,24
2222,-1.1,25
2223,-0.4,26
2224,0.2,27
2225,0.8,28
2226,-0.2,30
2227,0.7,31
2228,-0.1,32
2229,,
2230,0.1,26
2231,-0.1,27
2232,0.4,28
2233,0.7999999999999999,29
2234,0.9,30
2235,-0.2,31
2236,-1.0,32
2237,0.0,33
2238,,
2239,-0.4,25
2240,1.0,26
2241,1.0,27
2242,5.2,28
2243,5.5,29
2244,0.9,30
2245,7.0,31
2246,3.5,32
2247,2.0,33
2248,4.4,34
2249,3.0,35
2250,1.3,36
2251,-0.7,37
2252,-0.1,38
2253,-0.4,39
2254,,
2255,2.5,29
2256,-1.4000000000000001,30
2257,2.0,31
2258,3.9,32
2259,2.0999999999999996,33
2260,-0.1,34
2261,-0.4,35
2262,,
2263,0.3,21
2264,4.3,22
2265,1.0,23
2266,5.5,24
2267,3.2,25
2268,3.6,26
2269,2.6,27
2270,1.1,28
2271,2.8,29
2272,2.1,30
2273,2.8,31
2274,0.8,32
2275,0.8,33
2276,0.9,34
2277,0.2,35
2278,,
2279,-0.4,22
2280,-0.4,23
2281,0.6000000000000001,24
2282,-0.6,25
2283,0.5,26
2284,0.19999999999999998,27
2285,0.5,28
2286,-0.2,29
2287,0.1,30
2288,,
2289,-0.1,24
2290,2.8,25
2291,4.2,26
2292,1.9,27
2293,2.1,28
2294,0.2,29
2295,0.20000000000000004,30
2296,-0.4,31
2297,1.3,33
2298,-1.7,34
2299,0.6,35
2300,0.8999999999999999,36
2301,-1.4,37
2302,0.1,38
2303,,
2304,0.0,28
2305,-0.1,30
2306,-0.2,31
2307,,
2308,0.0,27
2309,,
2310,-1.0,24
2311,0.2,26
2312,-0.3,27
2313,0.3,28
2314,-0.2,29
2315,0.0,30
2316,,
2317,-0.3,23
2318,0.2,24
2319,2.7,25
2320,2.4,26
2321,7.3,27
2322,3.3,28
2323,4.2,29
2324,5.2,30
2325,3.0,31
2326,1.2,32
2327,0.1,33
2328,-1.1,34
2329,0.6,35
2330,0.7,36
2331,,
2332,-0.2,21
2333,-0.6,22
2334,0.7000000000000001,23
2335,0.19999999999999996,24
2336,-0.30000000000000004,25
2337,,
2338,-1.1,23
2339,0.4,24
2340,1.2,25
2341,0.4,26
2342,3.5,27
2343,2.0,28
2344,0.4,29
2345,-0.1,30
2346,0.3,31
2347,0.1,32
2348,0.5,33
2349,-0.9,34
2350,0.1,35
2351,,
2352,1.6,27
2353,2.0,28
2354,-0.9,29
2355,-0.5,30
2356,,
2357,0.7,26
2358,-0.49999999999999994,27
2359,-0.4,28
2360,-0.2,29
2361,-0.2,31
2362,-0.2,32
2363,,
2364,-0.1,24
2365,-0.3,25
2366,2.1,26
2367,2.7,27
2368,1.6,28
2369,-0.2,29
2370,1.3,30
2371,1.4,31
2372,,
2373,-1.1,23
2374,0.0,24
2375,0.0,25
2376,0.5,26
2377,2.5,27
2378,2.5,28
2379,7.0,29
2380,3.3,30
2381,1.9,31
2382,2.1,32
2383,2.4,33
2384,-1.4000000000000001,34
2385,2.9,35
2386,1.7000000000000002,36
2387,0.7,37
2388,-1.6,40
2389,,
2390,0.1,25
2391,0.3,26
2392,-0.9,27
2393,0.2,28
2394,1.9,29
2395,2.1,30
2396,-0.6,31
2397,-0.2,32
2398,-0.2,33
2399,-0.7,34
2400,,
2401,-0.2,28
2402,-0.2,29
2403,0.4,30
2404,0.5,31
2405,-0.49999999999999994,32
2406,-0.5,34
2407,,
2408,0.0,24
2409,-0.2,25
2410,-0.3,28
2411,-0.1,29
2412,1.2000000000000002,31
2413,0.8,32
2414,,
2415,-0.1,25
2416,1.8,27
2417,-0.2,28
2418,0.2,29
2419,0.0,30
2420,,
2421,0.1,21
2422,-0.1,22
2423,2.7,23
2424,-0.7000000000000001,24
2425,-0.5,25
2426,0.0,26
2427,1.3,27
2428,3.1,28
2429,-1.0999999999999999,29
2430,-0.3,30
2431,0.30000000000000004,32
2432,3.0,33
2433,2.0,34
2434,0.6,35
2435,1.9,36
2436,-1.1,37
2437,-0.4,38
2438,,
2439,0.2,24
2440,0.3,25
2441,0.4,26
2442,1.0,27
2443,5.2,28
2444,2.8,29
2445,2.6,30
2446,3.0,31
2447,6.9,32
2448,3.7,33
2449,1.5,34
2450,5.9,35
2451,1.9,36
2452,-0.3,37
2453,-0.2,38
2454,,
2455,0.0,24
2456,0.3,25
2457,-0.5,26
2458,0.2,27
2459,0.3,28
2460,-0.3,29
2461,-0.1,30
2462,0.4,31
2463,,
2464,-0.4,24
2465,0.6,25
2466,-1.8,26
2467,,
2468,4.1,24
2469,,
2470,-0.1,19
2471,-0.1,21
2472,0.2,22
2473,-0.1,23
2474,0.2,24
2475,-0.1,25
2476,-0.5,26
2477,-0.2,27
2478,1.1,28
2479,2.8,29
2480,2.8,30
2481,2.0,31
2482,2.3,32
2483,2.4,33
2484,-0.4,34
2485,-0.2,35
2486,,
2487,-0.1,31
2488,,
2489,-0.1,26
2490,-0.5,27
2491,-0.4,28
2492,-0.5,29
2493,,
2494,-0.8,26
2495,,
2496,-0.5,25
2497,1.1,26
2498,1.4,27
2499,0.4,28
2500,2.2,29
2501,-0.2,30
2502,-0.1,31
2503,,
2504,-0.1,22
2505,3.9,23
2506,1.3,24
2507,7.6,25
2508,5.3,26
2509,5.1,27
2510,6.0,28
2511,4.9,29
2512,4.0,30
2513,3.0,31
2514,0.9,32
2515,,
2516,-0.6,21
2517,-0.2,23
2518,0.2,24
2519,0.8,25
2520,0.4,26
2521,0.7,27
2522,-0.30000000000000004,28
2523,,
2524,0.4,21
2525,1.7,22
2526,5.0,23
2527,-0.3,24
2528,3.1,25
2529,,
2530,0.0,20
2531,0.4,21
2532,3.1,22
2533,4.1,23
2534,2.9,24
2535,-0.3,25
2536,1.2000000000000002,26
2537,0.2,27
2538,-1.1,28
2539,,
2540,-0.1,24
2541,0.4,25
2542,1.9,26
2543,1.0,27
2544,2.3,28
2545,1.7,29
2546,,
2547,-0.5,20
2548,4.7,21
2549,8.2,22
2550,10.0,23
2551,5.6,24
2552,6.6,25
2553,3.3,26
2554,5.8,27
2555,6.7,28
2556,7.5,29
2557,11.5,30
2558,4.1,31
2559,3.7,32
2560,4.0,33
2561,3.9,34
2562,3.8,35
2563,1.8,36
2564,1.9,37
2565,2.7,38
2566,1.4,39
2567,-0.6,40
2568,,
2569,1.4,28
2570,2.1,29
2571,-0.8,30
2572,1.6,31
2573,0.2,32
2574,0.0,33
2575,,
2576,0.1,27
2577,0.5,28
2578,1.5,29
2579,-0.2,30
2580,0.2,32
2581,,
2582,0.0,21
2583,-0.2,22
2584,0.3,24
2585,0.5,27
2586,-0.2,28
2587,,
2588,0.1,24
2589,0.0,25
2590,0.2,26
2591,,
2592,-0.4,20
2593,0.8,21
2594,-0.1,22
2595,1.2,23
2596,4.4,24
2597,2.8,25
2598,-0.8,26
2599,0.1,27
2600,0.6,28
2601,1.7,29
2602,1.6,30
2603,0.7000000000000001,31
2604,1.6,32
2605,,
2606,0.1,24
2607,-0.4,25
2608,1.1,26
2609,1.1,27
2610,1.0,28
2611,,
2612,-0.4,24
2613,,
2614,-0.2,22
2615,0.2,23
2616,1.9,24
2617,0.7,25
2618,0.2,26
2619,3.4,27
2620,5.8,28
2621,4.7,29
2622,1.1,30
2623,0.0,31
2624,3.7,32
2625,-0.4,33
2626,0.0,34
2627,-0.6,35
2628,,
2629,0.8,22
2630,0.2,23
2631,2.6999999999999997,24
2632,-0.6,25
2633,-0.6000000000000001,26
2634,2.1999999999999997,27
2635,5.8,28
2636,0.30000000000000004,29
2637,0.0,31
2638,0.0,32
2639,1.0,33
2640,4.0,34
2641,1.7,35
2642,-0.7999999999999999,36
2643,,
2644,0.9,21
2645,3.2,22
2646,6.3,23
2647,5.1,24
2648,2.7,25
2649,2.7,26
2650,-1.4,27
2651,1.1,28
2652,-0.2,29
2653,-0.8,30
2654,-0.1,33
2655,0.9,34
2656,-0.4,35
2657,-0.5,36
2658,,
2659,0.3,21
2660,4.7,22
2661,0.9,23
2662,6.5,24
2663,4.4,25
2664,5.8,26
2665,6.8,27
2666,2.9,28
2667,8.2,29
2668,5.4,30
2669,7.0,31
2670,3.6,32
2671,0.7,33
2672,4.6,34
2673,3.9,35
2674,2.3,36
2675,-0.2,37
2676,1.1,38
2677,2.1999999999999997,39
2678,-0.8,40
2679,,
2680,0.0,25
2681,-0.7,27
2682,0.4,28
2683,0.6,29
2684,0.5,30
2685,-0.5,31
2686,,
2687,4.8,20
2688,7.0,21
2689,6.6,22
2690,2.7,23
2691,3.5,24
2692,,
2693,0.0,21
2694,-0.6,22
2695,-0.8,23
2696,1.8,24
2697,1.9,25
2698,5.4,26
2699,3.6,27
2700,7.3,28
2701,4.5,29
2702,4.9,30
2703,5.9,31
2704,2.9,32
2705,2.8,33
2706,2.7,34
2707,0.2,35
2708,1.3,36
2709,0.6,37
2710,,
2711,0.5,22
2712,2.0,23
2713,1.7,24
2714,0.0,25
2715,1.0,26
2716,-1.7,27
2717,,
2718,0.4,21
2719,2.1,22
2720,0.5,23
2721,0.6,24
2722,2.3,25
2723,2.2,26
2724,7.6,27
2725,4.7,28
2726,2.2,29
2727,0.0,30
2728,1.4,31
2729,0.7000000000000001,32
2730,-0.4,33
2731,,
2732,1.1,22
2733,1.8,23
2734,5.9,24
2735,4.3,25
2736,1.6,26
2737,5.1,27
2738,-0.5,28
2739,2.6,29
2740,2.3,30
2741,-0.2,31
2742,0.6,32
2743,-0.5,33
2744,,
2745,0.5,22
2746,-0.2,23
2747,0.7,24
2748,3.3,25
2749,2.2,26
2750,2.5,27
2751,4.6,28
2752,2.5,29
2753,6.0,30
2754,3.1,31
2755,2.2,32
2756,0.0,33
2757,0.5,34
2758,-0.3,35
2759,,
2760,0.2,23
2761,0.0,24
2762,-0.6,25
2763,-0.2,26
2764,-0.2,27
2765,-0.5,28
2766,0.0,29
2767,0.9,30
2768,0.4,31
2769,0.1,33
2770,,
2771,0.7,23
2772,2.5,24
2773,1.5,25
2774,3.0,26
2775,3.2,27
2776,5.0,28
2777,1.0,29
2778,3.1,30
2779,2.4,31
2780,2.8,32
2781,1.9,33
2782,-2.2,34
2783,3.9,35
2784,-0.2,36
2785,,
2786,-0.1,20
2787,0.0,21
2788,-0.3,22
2789,-0.4,23
2790,0.0,24
2791,1.6,25
2792,2.9,26
2793,-0.3,27
2794,0.8,28
2795,3.4,29
2796,1.4000000000000001,30
2797,2.5,31
2798,-1.6,32
2799,0.0,33
2800,0.1,34
2801,,
2802,0.2,22
2803,-0.4,25
2804,,
2805,-0.1,24
2806,-0.4,25
2807,0.0,26
2808,0.0,27
2809,0.5,28
2810,,
2811,0.3,23
2812,1.1,24
2813,1.3,25
2814,2.8,26
2815,0.1,27
2816,0.1,28
2817,7.2,29
2818,5.1,30
2819,3.1,31
2820,2.1,32
2821,2.6,33
2822,0.6,34
2823,-0.4,35
2824,-0.3,36
2825,,
2826,2.8000000000000003,24
2827,1.8,26
2828,3.4,27
2829,-1.1,28
2830,-0.8,29
2831,,
2832,0.6,23
2833,-0.8,24
2834,5.3,25
2835,-0.6,26
2836,0.4,27
2837,2.5,28
2838,1.6,29
2839,2.1,30
2840,-0.7,31
2841,,
2842,0.0,27
2843,2.0,28
2844,0.1,29
2845,2.7,30
2846,4.0,31
2847,2.9,32
2848,4.6,33
2849,1.5,34
2850,3.1,35
2851,-0.6,36
2852,1.8,37
2853,0.5,38
2854,,
2855,2.0,24
2856,4.1,25
2857,3.7,26
2858,4.4,27
2859,2.8,28
2860,0.4,29
2861,3.5,30
2862,3.4,31
2863,1.6,32
2864,4.6,33
2865,,
2866,-0.7,20
2867,1.0999999999999999,21
2868,6.0,22
2869,7.199999999999999,23
2870,6.5,24
2871,5.7,25
2872,3.9,26
2873,5.4,27
2874,3.6,28
2875,2.9,29
2876,1.5,30
2877,0.7999999999999999,31
2878,,
2879,-0.4,25
2880,,
2881,-0.7,22
2882,-0.5,25
2883,-0.3,26
2884,0.1,28
2885,,
2886,-1.0,21
2887,,
2888,-0.1,25
2889,0.0,26
2890,0.0,27
2891,-0.2,28
2892,3.5,29
2893,3.5,30
2894,2.0,31
2895,2.4,32
2896,2.8,33
2897,2.7,34
2898,4.6,35
2899,2.7,36
2900,0.9,37
2901,,
2902,-0.6,21
2903,0.3,22
2904,-0.2,23
2905,3.8,24
2906,1.8,25
2907,1.2,26
2908,-0.8,27
2909,3.6,28
2910,-0.9,29
2911,-0.7,30
2912,,
2913,-0.2,25
2914,1.3,26
2915,1.6,27
2916,-0.7,28
2917,-0.29999999999999993,29
2918,0.9,31
2919,-1.5,32
2920,-0.3,33
2921,,
2922,1.5,25
2923,1.8,26
2924,0.9,27
2925,-1.4,28
2926,,
2927,2.9,24
2928,,
2929,-0.2,23
2930,-0.7,24
2931,,
2932,0.0,25
2933,-0.4,26
2934,,
2935,0.4,21
2936,-1.0,22
2937,0.2,23
2938,3.8,24
2939,-0.2,25
2940,0.09999999999999998,26
2941,-0.2,27
2942,1.7,28
2943,1.3,29
2944,0.3,30
2945,0.1,31
2946,-0.6,32
2947,0.2,33
2948,,
2949,0.1,26
2950,1.1,28
2951,,
2952,-0.8,24
2953,-0.1,25
2954,0.0,26
2955,-0.1,27
2956,0.0,28
2957,-0.4,29
2958,-0.3,30
2959,,
2960,1.8,23
2961,2.5,24
2962,2.1,25
2963,1.5,26
2964,1.2000000000000002,27
2965,1.3,28
2966,2.4,29
2967,0.7,30
2968,0.3,31
2969,0.3,32
2970,,
2971,-0.3,21
2972,-1.6,22
2973,-0.8,23
2974,-0.7,24
2975,-0.2,25
2976,-0.1,26
2977,,
2978,0.0,25
2979,-0.1,32
2980,,
2981,-0.1,23
2982,-1.5,24
2983,-0.1,25
2984,-0.1,26
2985,1.0,27
2986,4.1,28
2987,0.0,29
2988,0.0,30
2989,0.2,31
2990,0.6000000000000001,32
2991,0.4,33
2992,-0.4,34
2993,2.1,35
2994,1.3,36
2995,0.3,37
2996,-0.2,38
2997,,
2998,1.9,28
2999,2.7,29
3000,3.0,30
3001,4.4,31
3002,4.0,32
3003,3.9,33
3004,1.6,34
3005,2.7,35
3006,1.0,36
3007,,
3008,-1.0,25
3009,-0.1,26
3010,0.7,27
3011,0.8,28
3012,-1.6,29
3013,-1.5,30
3014,-0.5,31
3015,-0.7,32
3016,0.0,33
3017,0.2,34
3018,-0.1,35
3019,,
3020,-0.5,24
3021,-0.1,28
3022,-0.2,29
3023,-0.1,32
3024,-0.1,34
3025,,
3026,-0.4,24
3027,0.8,25
3028,2.5,26
3029,1.4,27
3030,,
3031,1.8,24
3032,3.6,25
3033,1.6,26
3034,0.3,27
3035,-0.7,28
3036,-0.8,29
3037,-0.30000000000000004,30
3038,0.4,32
3039,-0.6,33
3040,,
3041,-0.1,25
3042,0.1,26
3043,0.2,27
3044,,
3045,,
3046,-0.3,27
3047,-0.2,29
3048,,
3049,0.4,22
3050,-0.3,23
3051,0.0,24
3052,,
3053,-0.4,25
3054,0.6,26
3055,0.2,27
3056,0.1,28
3057,0.3,29
3058,-0.1,30
3059,0.1,31
3060,0.0,32
3061,,
3062,0.1,23
3063,,
3064,1.2,25
3065,-0.4,26
3066,,
3067,-0.9,20
3068,0.0,26
3069,,
3070,-0.2,23
3071,-0.3,24
3072,-1.6,25
3073,0.4,27
3074,0.0,28
3075,0.7,29
3076,0.1,30
3077,,
3078,-0.1,23
3079,0.2,24
3080,1.2,25
3081,-0.6,26
3082,2.2,27
3083,3.3,28
3084,0.8,29
3085,2.0,30
3086,0.4,31
3087,0.5,32
3088,1.3,33
3089,-0.7,34
3090,0.4,35
3091,-0.3,36
3092,,
3093,,
3094,0.0,23
3095,-0.9,25
3096,-0.8,26
3097,,
3098,-0.2,23
3099,1.0,24
3100,0.6,25
3101,3.9,26
3102,2.7,27
3103,6.4,28
3104,3.4,29
3105,3.6,30
3106,0.8,31
3107,2.3,32
3108,1.9,33
3109,-0.4,34
3110,,
3111,0.3,24
3112,2.3,25
3113,7.3,26
3114,7.3,27
3115,7.8,28
3116,9.0,29
3117,8.2,30
3118,5.8,31
3119,3.8,32
3120,3.1,33
3121,3.6,34
3122,3.7,35
3123,0.3,36
3124,1.2,37
3125,0.9,38
3126,-0.2,39
3127,,
3128,-0.4,24
3129,-0.1,25
3130,0.0,27
3131,-0.3,28
3132,0.4,29
3133,-0.3,30
3134,0.2,31
3135,,
3136,0.3,22
3137,0.3,23
3138,-0.6,24
3139,-0.4,25
3140,-0.6,26
3141,,
3142,0.2,23
3143,-0.1,24
3144,0.0,25
3145,-0.1,26
3146,-0.4,27
3147,,
3148,-0.2,25
3149,0.0,27
3150,0.2,28
3151,,
3152,-0.1,23
3153,1.7,24
3154,2.3000000000000003,25
3155,2.8,26
3156,4.5,27
3157,1.6,28
3158,2.8,31
3159,4.3,32
3160,4.0,33
3161,2.2,34
3162,0.5,35
3163,-0.3,36
3164,,
3165,-0.1,24
3166,1.3,25
3167,2.7,26
3168,3.9,27
3169,1.2,28
3170,3.4,29
3171,2.3,30
3172,7.7,31
3173,1.2,32
3174,-0.9,33
3175,-1.2,34
3176,0.6,36
3177,,
3178,-0.6,24
3179,0.0,25
3180,-1.2,26
3181,,
3182,0.0,25
3183,-0.4,26
3184,-0.3,27
3185,-0.2,29
3186,,
3187,-0.6,27
3188,0.1,28
3189,0.3,29
3190,1.1,30
3191,0.1,31
3192,0.1,32
3193,,
3194,-0.3,24
3195,0.4,25
3196,0.9,26
3197,-0.9,27
3198,-0.9,28
3199,-0.4,29
3200,,
3201,0.19999999999999998,24
3202,0.5,25
3203,3.1,26
3204,3.1,27
3205,0.5,28
3206,0.6000000000000001,31
3207,0.30000000000000004,32
3208,2.0999999999999996,33
3209,-0.5,34
3210,0.0,35
3211,-1.1,36
3212,0.30000000000000004,37
3213,,
3214,-0.1,22
3215,1.9,23
3216,2.2,24
3217,-0.1,25
