,WAR,Age
0,0.2,25
1,-0.5,26
2,,
0,0.2,24
1,1.2,25
2,1.2,26
3,2.1,27
4,0.9,28
5,-0.6,29
6,0.5,29
7,1.6,30
8,0.4,31
9,1.1,31
10,2.1,32
11,1.9,33
12,,
0,0.2,27
1,0.2,28
2,0.4,28
3,0.7,29
4,-0.1,30
5,-0.4,31
6,-0.2,32
7,,
0,0.0,24
1,,
2,0.2,26
3,0.3,27
4,-0.2,28
5,,
0,-0.6,24
1,0.0,25
2,-0.1,26
3,0.8,27
4,,
0,0.2,27
1,-0.3,28
2,,
0,1.2,24
1,2.5,25
2,-0.2,26
3,1.7,27
4,2.2,28
5,,
0,-0.1,28
1,0.2,29
2,0.5,30
3,1.9,31
4,-0.8,32
5,1.6,33
6,-0.1,34
7,,
0,2.2,24
1,-0.9,25
2,0.1,26
3,0.0,27
4,,
0,0.1,24
1,0.5,25
2,-0.4,26
3,-0.4,27
4,-0.9,28
5,1.4,29
6,-0.6,30
7,,
0,0.3,23
1,,
0,0.1,20
1,0.9,21
2,1.2,22
3,0.3,23
4,2.6,24
5,0.2,25
6,0.1,26
7,,
0,3.2,36
1,3.5,37
2,1.4,38
3,1.6,39
4,0.7,40
5,0.8,41
6,-0.7,42
7,,
0,-0.3,25
1,-0.2,26
2,,
0,-1.0,25
1,0.6,26
2,,
0,2.0,26
1,4.7,27
2,0.6,28
3,5.5,29
4,1.3,30
5,2.7,31
6,1.5,32
7,0.5,32
8,,
0,0.1,25
1,2.2,26
2,-1.0,27
3,-0.5,28
4,0.1,29
5,0.0,30
6,,
0,-0.1,22
1,0.0,23
2,0.1,24
3,,
0,-0.1,22
1,0.0,23
2,0.1,24
3,,
0,-0.9,24
1,1.0,25
2,2.0,26
3,,
4,0.1,28
5,0.1,28
6,0.4,29
7,,
0,-0.5,26
1,,
0,-0.3,27
1,0.8,28
2,-0.4,29
3,,
0,0.0,25
1,,
2,-1.0,27
3,-0.7,28
4,,
0,0.2,26
1,,
0,-0.3,24
1,,
0,-0.3,25
1,0.1,26
2,,
0,0.0,24
1,-0.6,25
2,0.1,26
3,,
0,1.6,25
1,-0.7,26
2,0.0,27
3,,
0,0.7,25
1,1.2,26
2,2.0,27
3,2.5,28
4,,
0,1.2,23
1,0.7,24
2,-0.8,25
3,,
4,-0.5,27
5,,
0,0.1,25
1,-0.4,26
2,-0.8,27
3,,
0,0.0,25
1,,
2,-1.0,27
3,-0.7,28
4,,
0,-0.4,23
1,0.0,24
2,0.1,25
3,2.1,26
4,0.3,26
5,2.3,27
6,4.2,28
7,0.2,29
8,1.6,30
9,4.1,31
10,4.0,32
11,5.0,33
12,2.1,34
13,1.9,34
14,1.6,35
15,0.6,36
16,-0.4,37
17,,
0,-0.4,27
1,,
0,0.8,24
1,-0.3,25
2,,
0,0.0,23
1,-0.3,24
2,-0.2,25
3,,
0,0.0,24
1,-0.9,25
2,-0.5,26
3,,
4,0.2,31
5,-0.6,32
6,0.2,33
7,0.6,34
8,1.1,35
9,0.7,36
10,0.0,37
11,0.0,38
12,-0.1,39
13,,
0,1.0,21
1,1.1,22
2,-0.1,23
3,0.2,24
4,,
5,0.3,28
6,0.2,29
7,,
0,0.6,24
1,,
0,-0.3,28
1,0.7,29
2,,
0,3.9,23
1,4.0,24
2,4.5,25
3,6.9,26
4,7.4,27
5,4.3,28
6,3.3,29
7,1.3,30
8,4.7,31
9,3.0,32
10,0.9,33
11,5.8,34
12,3.0,35
13,1.4,36
14,0.8,37
15,1.0,38
16,0.5,39
17,,
0,2.3,23
1,7.8,24
2,7.4,25
3,3.3,26
4,3.7,27
5,-1.7,28
6,-0.5,29
7,-1.1,30
8,0.3,31
9,-1.6,32
10,,
0,-0.4,25
1,0.8,26
2,0.2,27
3,,
0,-0.5,26
1,-0.2,27
2,-0.1,27
3,,
4,0.7,29
5,,
0,-0.3,27
1,0.0,28
2,,
0,-0.3,23
1,0.1,24
2,-0.7,25
3,,
4,1.0,27
5,2.1,28
6,1.2,29
7,-0.1,30
8,0.4,31
9,0.4,32
10,-0.4,33
11,-0.2,33
12,,
0,2.4,25
1,-0.5,26
2,,
3,5.0,28
4,1.2,29
5,1.9,30
6,1.5,31
7,0.2,32
8,0.2,33
9,2.7,34
10,3.9,35
11,3.6,36
12,1.2,37
13,4.5,38
14,1.9,39
15,2.2,40
16,2.8,41
17,2.2,42
18,-0.6,43
19,-1.7,44
20,,
0,0.5,26
1,-0.4,27
2,-0.1,28
3,,
0,0.1,24
1,0.0,25
2,,
0,0.1,24
1,1.7,25
2,-0.4,26
3,0.0,27
4,0.5,27
5,1.7,28
6,-0.9,29
7,0.3,30
8,-0.1,31
9,,
0,-0.2,27
1,0.6,28
2,0.5,29
3,-0.4,30
4,,
0,-0.5,24
1,-0.2,25
2,-0.5,26
3,0.0,27
4,1.1,27
5,-0.8,28
6,0.6,28
7,2.4,29
8,-1.9,30
9,-0.6,31
10,,
0,-0.4,25
1,,
0,-0.4,22
1,1.1,23
2,3.9,24
3,-1.2,25
4,-0.1,26
5,-0.1,26
6,2.0,27
7,0.6,28
8,1.1,29
9,0.3,30
10,0.6,31
11,-0.6,32
12,-0.5,33
13,,
0,0.0,26
1,0.8,27
2,2.5,28
3,0.4,29
4,0.7,30
5,-1.5,31
6,0.5,31
7,,
0,0.3,27
1,0.1,28
2,0.7,29
3,0.5,30
4,0.4,31
5,0.4,31
6,-0.3,32
7,,
0,0.3,27
1,2.1,28
2,0.3,29
3,1.6,30
4,1.1,31
5,-1.2,32
6,0.3,32
7,0.2,33
8,,
0,3.9,22
1,2.8,23
2,1.3,24
3,-0.9,25
4,-0.4,26
5,,
0,-0.1,24
1,-0.3,25
2,0.7,26
3,0.9,27
4,0.8,27
5,-0.9,28
6,0.8,29
7,,
0,0.3,24
1,2.0,25
2,0.8,26
3,0.9,27
4,-0.7,27
5,1.5,28
6,-0.6,29
7,-0.2,30
8,-0.9,30
9,-0.1,31
10,1.5,32
11,,
0,2.2,32
1,-0.1,33
2,0.4,34
3,0.0,35
4,,
0,0.1,22
1,2.0,23
2,-0.1,24
3,-0.6,25
4,0.6,26
5,-0.1,27
6,0.2,27
7,-0.2,28
8,,
0,0.7,25
1,,
0,0.7,25
1,0.3,26
2,1.4,27
3,0.1,28
4,-0.4,29
5,0.8,30
6,1.6,31
7,-0.4,32
8,-0.4,33
9,1.4,34
10,0.1,35
11,,
0,0.4,26
1,0.6,27
2,1.5,28
3,2.6,29
4,2.5,30
5,1.3,31
6,0.5,32
7,0.4,32
8,1.8,33
9,0.2,34
10,,
0,0.4,24
1,0.1,25
2,1.1,26
3,,
0,-0.2,30
1,,
0,0.3,22
1,-0.4,23
2,,
0,-0.1,25
1,,
0,0.4,25
1,,
0,0.0,24
1,0.3,25
2,,
0,1.3,23
1,-0.1,24
2,1.1,25
3,4.5,26
4,-0.9,27
5,0.3,28
6,0.6,29
7,-0.6,30
8,-1.1,30
9,,
0,1.6,25
1,,
0,-0.8,23
1,-1.2,24
2,0.6,25
3,1.5,26
4,1.2,27
5,-0.1,28
6,0.0,29
7,,
0,-0.3,21
1,-0.2,22
2,1.9,23
3,1.6,24
4,2.2,25
5,2.9,26
6,5.8,27
7,1.6,28
8,-0.5,28
9,,
0,-1.1,22
1,-0.1,23
2,0.3,24
3,,
4,-0.3,27
5,,
0,1.7,21
1,3.9,22
2,2.8,23
3,2.2,24
4,0.7,25
5,-1.5,26
6,-0.7,27
7,0.4,27
8,1.0,28
9,0.8,29
10,-0.5,29
11,1.2,30
12,-0.4,31
13,,
0,0.6,22
1,0.2,23
2,-0.5,24
3,-0.2,25
4,0.2,26
5,,
0,0.9,26
1,-0.8,27
2,-1.3,28
3,,
0,0.8,25
1,0.4,25
2,2.5,26
3,0.7,27
4,3.8,28
5,3.1,29
6,4.1,30
7,1.6,31
8,1.2,32
9,1.1,33
10,1.5,34
11,0.2,35
12,1.8,36
13,0.6,37
14,2.1,38
15,1.0,39
16,0.2,40
17,2.2,41
18,-0.9,42
19,,
0,-0.3,25
1,,
0,-1.1,24
1,1.5,25
2,-0.1,26
3,,
4,0.5,28
5,1.3,29
6,,
0,0.7,25
1,1.2,26
2,0.6,26
3,,
0,0.4,22
1,1.5,23
2,0.8,24
3,2.7,25
4,0.0,26
5,0.6,27
6,,
7,-1.0,29
8,-0.2,29
9,,
0,-0.5,24
1,1.8,25
2,4.0,26
3,0.5,27
4,,
0,0.1,24
1,-0.4,25
2,,
0,0.2,21
1,,
2,0.0,24
3,0.9,25
4,1.8,26
5,0.4,27
6,-0.3,28
7,0.1,28
8,,
0,1.5,33
1,0.4,34
2,,
0,0.7,25
1,1.5,26
2,0.0,27
3,-0.3,28
4,-0.8,28
5,,
0,0.2,25
1,0.9,26
2,,
0,1.0,24
1,,
0,3.2,26
1,1.4,27
2,2.7,28
3,-0.9,29
4,,
0,0.1,25
1,-0.4,26
2,,
0,-0.3,25
1,0.0,26
2,,
0,-0.5,21
1,0.4,22
2,3.5,23
3,0.2,24
4,,
5,3.3,26
6,2.2,27
7,-0.2,28
8,1.5,29
9,,
0,-0.1,22
1,0.1,23
2,1.5,24
3,1.6,25
4,3.4,26
5,0.5,27
6,1.7,28
7,1.5,29
8,0.9,30
9,0.3,30
10,0.5,31
11,0.6,31
12,-0.2,32
13,0.5,32
14,-0.3,32
15,1.4,33
16,1.3,34
17,,
0,-0.7,25
1,0.7,26
2,,
0,1.6,24
1,-1.3,25
2,-0.3,26
3,-0.8,27
4,0.9,28
5,,
0,0.1,22
1,-1.9,23
2,0.1,24
3,0.6,24
4,2.5,25
5,,
0,-0.3,27
1,-0.2,27
2,0.8,28
3,,
0,0.0,25
1,-0.5,26
2,0.3,27
3,0.8,28
4,1.2,29
5,-1.0,30
6,-0.4,31
7,0.1,31
8,,
0,0.6,22
1,0.0,23
2,0.0,24
3,,
0,2.0,23
1,0.6,24
2,,
0,-0.1,25
1,0.0,26
2,1.2,27
3,-0.1,28
4,0.2,29
5,,
0,0.7,28
1,,
0,-0.4,20
1,-0.2,21
2,0.2,22
3,,
4,0.7,24
5,0.5,25
6,1.5,26
7,0.9,27
8,,
0,0.2,23
1,1.9,24
2,0.0,25
3,-0.4,26
4,2.5,27
5,,
6,-0.1,29
7,-0.2,30
8,,
0,-0.3,24
1,0.4,25
2,,
0,-0.1,26
1,,
2,0.7,28
3,0.4,29
4,-0.5,30
5,0.1,30
6,0.7,31
7,0.1,32
8,0.6,33
9,0.2,34
10,,
0,0.0,26
1,-0.2,26
2,-0.5,27
3,0.0,27
4,0.6,28
5,,
0,0.7,25
1,0.2,26
2,-0.4,27
3,,
0,-0.3,23
1,0.9,24
2,-1.2,25
3,1.4,26
4,2.4,27
5,3.3,28
6,-0.3,29
7,-1.0,30
8,0.4,31
9,0.6,31
10,0.0,32
11,,
0,0.1,22
1,0.8,23
2,3.8,24
3,5.5,25
4,7.5,26
5,1.1,27
6,-0.2,27
7,-0.5,28
8,2.7,29
9,-0.2,30
10,2.1,31
11,-0.4,32
12,-1.4,33
13,,
0,0.6,22
1,3.3,23
2,0.8,24
3,-1.0,25
4,1.5,26
5,0.0,27
6,1.4,28
7,-1.3,29
8,,
0,-0.5,21
1,1.1,22
2,-0.8,22
3,-0.1,23
4,3.0,24
5,2.4,25
6,0.8,26
7,0.2,27
8,2.6,28
9,-0.7,29
10,1.1,30
11,1.2,31
12,0.7,31
13,1.2,32
14,0.0,33
15,-0.2,34
16,,
0,-0.1,24
1,0.9,25
2,0.4,26
3,,
0,0.5,22
1,2.0,23
2,0.0,24
3,,
0,-0.2,28
1,-0.9,29
2,,
3,-0.4,31
4,-0.1,32
5,,
0,0.7,25
1,-0.8,26
2,1.1,26
3,0.5,27
4,1.0,27
5,0.9,28
6,-0.5,29
7,1.0,30
8,,
0,-0.1,22
1,-0.3,23
2,-0.8,24
3,-0.2,25
4,1.1,26
5,0.1,27
6,0.0,28
7,-0.5,29
8,,
0,0.1,23
1,1.7,24
2,0.4,25
3,1.7,26
4,0.1,27
5,,
0,0.1,25
1,2.2,26
2,2.4,27
3,-0.1,28
4,-0.2,29
5,0.4,29
6,-0.3,30
7,,
0,0.3,23
1,1.4,24
2,0.0,25
3,1.5,26
4,-1.9,27
5,3.8,28
6,3.5,29
7,1.8,30
8,1.8,31
9,1.0,32
10,-1.4,33
11,,
0,-0.6,23
1,0.7,24
2,0.1,25
3,0.0,26
4,1.4,27
5,-0.4,28
6,-0.4,28
7,0.4,29
8,-0.1,29
9,,
10,0.2,31
11,0.3,31
12,0.2,32
13,2.5,33
14,0.3,34
15,,
0,0.0,24
1,3.1,25
2,1.4,26
3,0.7,27
4,2.3,28
5,0.4,29
6,-0.4,29
7,-0.2,30
8,1.5,31
9,1.6,32
10,,
0,0.1,22
1,-0.3,23
2,0.0,24
3,,
0,-0.2,22
1,3.7,23
2,2.0,24
3,,
0,-0.6,24
1,-0.6,25
2,,
0,0.8,26
1,0.7,27
2,,
0,-0.2,24
1,0.6,25
2,-0.6,26
3,-0.3,27
4,0.2,27
5,,
0,-0.8,26
1,-1.2,27
2,2.1,28
3,1.8,29
4,4.7,30
5,2.5,31
6,2.6,32
7,1.5,33
8,0.8,33
9,0.4,34
10,-1.0,35
11,0.5,36
12,,
0,-0.1,25
1,,
0,-0.9,22
1,,
2,-0.1,25
3,,
4,0.5,27
5,0.0,27
6,,
0,2.5,26
1,1.5,27
2,1.9,28
3,3.4,29
4,-0.1,30
5,0.4,31
6,0.0,32
7,-1.0,33
8,,
0,-0.1,25
1,0.2,26
2,-0.3,26
3,,
0,-0.3,23
1,-0.2,24
2,-0.6,25
3,0.6,26
4,1.2,27
5,0.5,28
6,0.2,28
7,0.8,29
8,0.0,30
9,0.0,30
10,,
0,-0.4,22
1,0.7,23
2,-1.2,24
3,0.9,25
4,-0.1,26
5,-0.4,26
6,-0.2,26
7,0.0,27
8,0.1,27
9,-0.4,28
10,-0.3,29
11,-0.3,30
12,,
0,-0.1,22
1,-0.3,23
2,,
3,1.2,27
4,0.9,28
5,0.1,29
6,0.4,30
7,-0.2,31
8,0.7,32
9,0.1,32
10,0.5,33
11,-0.3,34
12,,
0,-0.6,26
1,0.2,27
2,-0.1,27
3,,
0,0.2,24
1,-0.5,25
2,,
0,0.0,22
1,0.1,23
2,,
3,-0.3,27
4,-0.7,28
5,-0.3,28
6,1.1,28
7,-0.2,29
8,0.9,29
9,0.2,29
10,,
0,-0.8,25
1,1.4,26
2,0.9,27
3,2.4,28
4,1.0,29
5,-0.3,30
6,,
0,0.9,23
1,-1.1,24
2,2.6,25
3,0.3,26
4,0.4,27
5,-1.5,28
6,0.5,29
7,-0.3,30
8,,
0,-0.4,24
1,0.3,25
2,-0.5,26
3,0.2,26
4,-0.1,27
5,0.0,28
6,1.2,28
7,0.6,29
8,-0.6,30
9,0.7,31
10,0.3,31
11,0.2,32
12,,
0,0.1,24
1,-0.4,25
2,-0.3,26
3,0.0,26
4,,
0,0.2,24
1,-0.2,25
2,-0.3,25
3,,
0,0.4,24
1,0.1,25
2,,
0,-0.1,22
1,,
0,0.3,23
1,,
0,0.2,23
1,0.4,24
2,0.1,25
3,,
4,-0.6,27
5,0.2,28
6,,
0,0.1,25
1,0.5,26
2,,
0,1.9,24
1,0.9,25
2,0.2,26
3,-0.1,26
4,,
0,0.2,28
1,1.0,29
2,-0.5,30
3,,
0,0.0,30
1,0.3,31
2,,
0,-0.2,21
1,0.0,22
2,0.0,23
3,0.0,24
4,,
0,1.0,24
1,2.1,25
2,,
0,0.2,22
1,3.4,23
2,2.2,24
3,2.0,25
4,,
0,1.1,34
1,-0.4,35
2,,
0,2.2,21
1,1.1,22
2,2.8,23
3,1.9,24
4,2.3,25
5,2.9,26
6,0.2,27
7,2.2,28
8,4.1,29
9,-0.1,30
10,-0.3,31
11,-0.4,32
12,0.2,32
13,,
0,3.5,25
1,5.6,26
2,3.5,27
3,,
4,2.5,29
5,3.5,30
6,0.6,30
7,0.0,31
8,3.5,32
9,,
0,-0.3,28
1,-0.2,29
2,,
3,-0.3,31
4,,
0,0.5,28
1,,
0,-0.8,21
1,0.5,22
2,0.8,23
3,-0.5,24
4,,
5,0.0,27
6,0.6,28
7,0.7,29
8,0.6,30
9,0.1,31
10,1.6,32
11,1.6,33
12,2.3,34
13,,
0,1.3,23
1,1.3,23
2,,
0,0.2,26
1,,
0,-0.1,24
1,-0.4,25
2,-0.6,26
3,,
0,0.2,25
1,-0.6,26
2,-0.1,27
3,,
4,0.0,29
5,0.0,29
6,0.0,30
7,0.0,31
8,-0.2,31
9,-0.1,31
10,,
0,0.8,22
1,-0.5,23
2,,
0,3.4,22
1,2.7,23
2,-0.6,24
3,0.4,25
4,2.0,26
5,-1.1,27
6,-0.3,28
7,0.5,29
8,-0.9,30
9,0.6,30
10,1.2,31
11,0.6,32
12,1.2,33
13,0.9,33
14,0.2,34
15,0.1,35
16,0.0,35
17,0.0,36
18,,
0,-0.2,22
1,-0.3,23
2,2.0,24
3,1.5,25
4,,
0,-0.1,26
1,-0.2,27
2,,
0,-0.3,23
1,,
2,0.1,25
3,,
0,-0.5,23
1,-0.2,24
2,0.9,25
3,-0.3,26
4,1.0,27
5,0.9,28
6,1.4,29
7,-0.2,30
8,-0.5,30
9,,
0,1.7,24
1,,
0,-0.1,23
1,0.1,24
2,-0.3,25
3,1.8,26
4,0.1,27
5,0.7,28
6,0.5,29
7,,
0,0.4,23
1,0.1,24
2,0.0,25
3,2.6,26
4,2.3,27
5,4.1,28
6,1.0,29
7,0.4,30
8,0.3,30
9,2.5,31
10,,
0,0.6,25
1,-0.4,26
2,4.3,27
3,-1.2,28
4,-1.1,29
5,0.3,29
6,,
0,3.8,20
1,1.0,21
2,0.1,22
3,2.3,23
4,5.2,24
5,10.4,25
6,3.5,26
7,1.4,27
8,2.2,28
9,1.5,28
10,4.3,29
11,4.5,30
12,8.9,31
13,2.5,32
14,5.7,33
15,3.5,34
16,4.1,35
17,1.2,35
18,,
0,-0.5,22
1,0.9,23
2,,
0,1.2,23
1,0.9,24
2,,
3,0.2,27
4,3.9,28
5,3.7,29
6,,
