,WAR Delta,Age,Previous War
9645,-1.0,23.0,0.7
9646,-0.8999999999999999,24.0,-0.3
9647,2.2,25.0,-1.2
9648,0.5,25.0,-0.2
9649,-0.5,26.0,0.3
9650,0.2,27.0,-0.2
9651,-0.2,28.0,0.0
9652,-0.2,29.0,-0.2
9653,0.30000000000000004,30.0,-0.4
9654,-0.30000000000000004,31.0,-0.1
9655,0.4,32.0,-0.4
9656,0.1,33.0,0.0
9657,0.0,34.0,0.1
9658,1.2,24.0,0.0
9659,-1.5,25.0,1.2
9660,0.5,26.0,-0.3
9661,-1.0,27.0,0.2
9662,1.0,30.0,-0.7
9663,-0.5,27.0,0.6
9664,-0.4,28.0,0.1
9665,0.09999999999999998,29.0,-0.3
9666,0.6000000000000001,30.0,-0.2
9667,0.1,33.0,0.1
9668,-0.4,34.0,0.2
9669,-1.6,22.0,0.6
9670,-0.8999999999999999,23.0,-1.0
9671,1.5999999999999999,24.0,-1.9
9672,3.4000000000000004,24.0,1.5
9673,-3.8000000000000003,25.0,4.9
9674,-0.20000000000000007,26.0,1.1
9675,0.4999999999999999,27.0,0.9
9676,-2.2,28.0,1.4
9677,1.2000000000000002,29.0,-0.8
9678,0.19999999999999996,30.0,0.4
9679,-0.39999999999999997,31.0,0.6
9680,-0.6000000000000001,32.0,0.2
9681,-0.7999999999999999,25.0,0.1
9682,-1.2,28.0,0.5
9683,0.8,25.0,0.0
9684,-0.5,26.0,0.8
9685,-0.09999999999999998,27.0,0.6
9686,-1.1,28.0,0.5
9687,0.0,29.0,-0.1
9688,-0.30000000000000004,30.0,-0.1
9689,1.1,25.0,-0.3
9690,-1.3,26.0,0.8
9691,0.09999999999999998,27.0,-0.5
9692,3.6999999999999997,28.0,-0.4
9693,0.7999999999999998,29.0,3.3
9694,1.7000000000000002,30.0,4.1
9695,-4.199999999999999,31.0,5.8
9696,-1.1,32.0,1.6
9697,2.6,33.0,0.5
9698,-3.7,34.0,3.1
9699,0.09999999999999998,35.0,-0.5
9700,-0.6,25.0,0.1
9701,1.5,26.0,-0.5
9702,-0.5,23.0,-0.4
9703,2.9,24.0,-0.9
9704,2.5,25.0,2.0
9705,-3.2,26.0,4.5
9706,2.3999999999999995,27.0,2.2
9707,-2.8999999999999995,28.0,4.6
9708,0.10000000000000009,29.0,1.7
9709,-2.4,30.0,4.3
9710,4.199999999999999,31.0,1.9
9711,-1.6999999999999993,32.0,6.1
9712,-1.9000000000000004,33.0,4.4
9713,0.7000000000000002,34.0,2.5
9714,-1.3000000000000003,35.0,3.2
9715,-1.5,36.0,1.9
9716,-0.10000000000000003,37.0,0.4
9717,0.5,25.0,-0.8
9718,4.3,26.0,-0.3
9719,-2.1,27.0,4.0
9720,-2.1,28.0,1.9
9721,1.1,29.0,-0.2
9722,-1.3,30.0,0.9
9723,1.7000000000000002,31.0,-0.4
9724,-1.5,25.0,0.4
9725,1.1,24.0,-0.5
9726,1.4,25.0,0.6
9727,0.7999999999999998,26.0,2.0
9728,-1.4,27.0,2.8
9729,1.2000000000000002,28.0,1.4
9730,-3.7,29.0,2.6
9731,0.30000000000000004,30.0,-1.1
9732,-1.9,31.0,0.4
9733,-0.6,32.0,0.6
9734,-0.7,22.0,0.0
9735,4.3,23.0,-0.7
9736,-2.1,24.0,3.6
9737,4.8,25.0,1.5
9738,-4.8,26.0,6.3
9739,3.0,27.0,1.5
9740,0.20000000000000018,28.0,4.5
9741,-2.5,29.0,4.7
9742,-2.5,30.0,2.2
9743,2.3,31.0,-0.3
9744,-3.6,32.0,2.0
9745,-1.7999999999999998,25.0,2.8
9746,-1.1,26.0,1.0
9747,3.7,27.0,-0.1
9748,-1.4,28.0,3.6
9749,0.19999999999999973,29.0,2.2
9750,-1.5,30.0,2.4
9751,-0.09999999999999998,28.0,0.5
9752,-0.4,29.0,0.4
9753,0.0,30.0,0.0
9754,0.3,25.0,0.0
9755,-0.19999999999999998,26.0,0.3
9756,2.0,27.0,0.1
9757,-3.3,28.0,2.1
9758,0.8999999999999999,29.0,-1.2
9759,-0.10000000000000003,30.0,-0.3
9760,2.2,31.0,-0.4
9761,-3.5,32.0,1.8
9762,1.2999999999999998,33.0,-1.7
9763,-0.4,34.0,0.3
9764,-0.1,35.0,-0.1
9765,-1.0,21.0,0.9
9766,5.0,22.0,-0.1
9767,0.3,28.0,-0.6
9768,0.7999999999999999,22.0,-0.1
9769,1.5999999999999999,23.0,0.7
9770,0.30000000000000027,24.0,2.3
9771,1.6999999999999997,25.0,2.6
9772,1.5,26.0,4.3
9773,-1.7000000000000002,27.0,5.8
9774,2.8000000000000007,28.0,4.1
9775,-2.9000000000000004,29.0,6.9
9776,1.5,30.0,4.0
9777,-1.0,31.0,5.5
9778,-1.2999999999999998,32.0,4.5
9779,3.0999999999999996,33.0,3.2
9780,-1.0999999999999996,34.0,6.3
9781,-2.3000000000000003,35.0,5.2
9782,1.8000000000000003,36.0,2.9
9783,-0.20000000000000018,37.0,4.7
9784,-0.8999999999999999,38.0,4.5
9785,-2.8,39.0,3.6
9786,-0.5,40.0,0.8
9787,-1.2000000000000002,27.0,0.4
9788,0.6000000000000001,28.0,-0.8
9789,-0.39999999999999997,23.0,-0.2
9790,0.6,24.0,-0.6
9791,-0.8,25.0,0.0
9792,0.19999999999999998,26.0,-0.3
9793,-1.2,27.0,0.7
9794,1.7999999999999998,28.0,1.5
9795,-1.6999999999999997,29.0,3.3
9796,-2.4000000000000004,30.0,1.6
9797,1.6,31.0,-0.8
9798,0.8,32.0,0.8
9799,0.0,33.0,1.6
9800,0.0,34.0,1.6
9801,-0.7000000000000001,35.0,1.6
9802,-0.5,36.0,0.9
9803,-0.19999999999999998,37.0,-0.1
9804,0.19999999999999998,38.0,-0.3
9805,-0.4,26.0,0.5
9806,-0.1,24.0,0.0
9807,0.0,25.0,-0.1
9808,0.4,26.0,-0.1
9809,0.2,27.0,0.3
9810,-1.0,28.0,0.5
9811,1.2,29.0,-0.5
9812,-0.29999999999999993,30.0,0.7
9813,0.4,31.0,0.4
9814,-0.4,32.0,0.8
9815,-0.2,33.0,0.4
9816,1.0,34.0,-0.3
9817,-0.49999999999999994,35.0,0.7
9818,0.0,29.0,0.0
9819,0.0,30.0,0.0
9820,0.0,31.0,0.0
9821,0.0,32.0,0.0
9822,0.0,33.0,0.0
9823,0.0,34.0,0.0
9824,0.1,27.0,-0.1
9825,-0.1,31.0,0.1
9826,0.0,32.0,0.0
9827,0.1,33.0,0.0
9828,-0.1,34.0,0.1
9829,-0.1,35.0,0.0
9830,0.0,36.0,0.0
9831,1.3000000000000003,24.0,2.3
9832,0.0,23.0,0.0
9833,0.2,24.0,-0.4
9834,0.4,25.0,-0.2
9835,-2.0,23.0,1.2
9836,0.5,24.0,-0.8
9837,0.3,25.0,-0.3
9838,0.0,26.0,0.0
9839,1.4,27.0,0.0
9840,-0.4999999999999999,28.0,1.4
9841,-0.7,29.0,0.9
9842,2.5,30.0,0.2
9843,-1.1,31.0,2.7
9844,-2.4000000000000004,32.0,1.6
9845,1.4,33.0,-0.8
9846,0.0,34.0,0.6
9847,1.8,25.0,-0.2
9848,-0.40000000000000013,26.0,1.6
9849,-1.2,27.0,1.2
9850,-1.0,28.0,0.0
9851,-1.1,29.0,0.0
9852,1.1,30.0,-1.1
9853,1.5,31.0,0.0
9854,-2.0,32.0,1.5
9855,3.0,23.0,0.1
9856,-0.3999999999999999,24.0,3.1
9857,-2.0,25.0,2.7
9858,1.5999999999999999,26.0,0.7
9859,-1.9,27.0,2.3
9860,-0.09999999999999998,27.0,-0.2
9861,0.1,23.0,0.0
9862,0.19999999999999998,24.0,0.1
9863,-0.4,25.0,0.3
9864,-0.7000000000000001,26.0,-0.1
9865,0.8,27.0,-0.8
9866,0.2,28.0,0.0
9867,-0.5,29.0,0.2
9868,-0.3,30.0,-0.3
9869,0.8,31.0,-0.6
9870,-0.8999999999999999,32.0,0.2
9871,0.8,31.0,0.2
9872,-1.4,32.0,1.0
9873,-0.09999999999999998,25.0,-0.2
9874,2.1999999999999997,26.0,-0.3
9875,-0.5,27.0,1.9
9876,-1.0999999999999999,28.0,1.4
9877,1.5,29.0,0.3
9878,0.19999999999999996,30.0,1.8
9879,-0.8999999999999999,31.0,2.0
9880,2.4,32.0,1.1
9881,-1.4,33.0,3.5
9882,-2.1,34.0,2.1
9883,0.5,35.0,0.0
9884,3.7,36.0,0.5
9885,-0.5,37.0,2.8
9886,-0.7999999999999998,38.0,2.3
9887,-0.6000000000000001,39.0,0.4
9888,0.5000000000000001,25.0,0.6
9889,-0.9000000000000001,26.0,1.1
9890,0.49999999999999994,27.0,0.2
9891,4.1,28.0,0.7
9892,-1.2999999999999998,29.0,4.8
9893,0.7999999999999998,30.0,3.5
9894,-3.1999999999999997,31.0,4.3
9895,-0.9000000000000001,32.0,2.6
9896,1.0000000000000002,33.0,1.7
9897,1.2999999999999998,34.0,2.7
9898,-2.7,35.0,4.0
9899,-2.0,36.0,1.3
9900,0.5,24.0,-0.8
9901,0.19999999999999998,25.0,-0.3
9902,-0.3,28.0,0.5
9903,-0.7,29.0,0.2
9904,-0.1,35.0,0.2
9905,-0.1,24.0,0.0
9906,0.1,25.0,-0.1
9907,0.0,30.0,0.1
9908,-0.7999999999999999,31.0,0.1
9909,0.19999999999999996,32.0,-0.7
9910,0.5,33.0,-0.5
9911,0.5,36.0,0.5
9912,-0.30000000000000004,25.0,-0.1
9913,0.10000000000000003,26.0,-0.4
9914,0.4,27.0,-0.3
9915,-0.2,28.0,0.1
9916,1.2000000000000002,29.0,-0.1
9917,0.5,30.0,1.1
9918,0.7999999999999998,31.0,1.6
9919,0.20000000000000018,32.0,2.4
9920,0.6000000000000001,33.0,2.6
9921,1.2999999999999998,34.0,3.2
9922,-2.8,35.0,4.5
9923,1.0000000000000002,36.0,1.7
9924,0.19999999999999973,37.0,2.7
9925,-2.5,38.0,2.9
9926,-2.1,39.0,0.4
9927,2.2,40.0,-1.7
9928,0.19999999999999996,41.0,0.5
9929,-1.1,42.0,0.7
9930,1.6,23.0,0.2
9931,3.0,24.0,1.8
9932,-0.09999999999999964,25.0,4.8
9933,1.0,26.0,4.7
9934,-3.2,27.0,5.7
9935,-0.5,28.0,2.5
9936,0.8999999999999999,29.0,2.0
9937,-0.6000000000000001,30.0,2.9
9938,-1.4999999999999998,31.0,2.3
9939,2.5,32.0,-0.2
9940,-0.4,33.0,0.5
9941,-0.10000000000000003,34.0,-0.3
9942,3.4,24.0,-0.3
9943,-2.2,25.0,3.1
9944,3.5000000000000004,26.0,0.9
9945,-1.9000000000000004,27.0,4.4
9946,0.6000000000000001,28.0,2.5
9947,1.1999999999999997,29.0,3.1
9948,-0.8999999999999999,30.0,4.3
9949,2.0,31.0,1.2
9950,-0.6000000000000001,32.0,3.2
9951,-0.7000000000000002,33.0,2.6
9952,1.3000000000000003,34.0,1.9
9953,-4.300000000000001,35.0,3.2
9954,1.9000000000000001,36.0,-1.1
9955,0.8,24.0,0.8
9956,2.9999999999999996,25.0,1.6
9957,-2.3,26.0,4.6
9958,0.5,27.0,2.3
9959,1.0,28.0,2.8
9960,1.2000000000000002,29.0,3.8
9961,0.2999999999999998,30.0,5.0
9962,0.9000000000000004,31.0,5.3
9963,-2.5,32.0,6.2
9964,-2.7,33.0,3.7
9965,-0.8,34.0,1.0
9966,-1.3,35.0,0.9
9967,0.6,23.0,-0.6
9968,-0.6,24.0,0.0
9969,-0.09999999999999998,25.0,-0.6
9970,1.0,26.0,-0.7
9971,0.7,24.0,0.3
9972,0.19999999999999998,24.0,-0.3
9973,0.30000000000000004,25.0,-0.1
9974,-0.6000000000000001,26.0,0.2
9975,0.30000000000000004,25.0,-0.2
9976,-0.6,26.0,0.1
9977,0.4,27.0,-0.5
9978,0.6000000000000001,23.0,-0.4
9979,2.3,24.0,0.2
9980,-3.8,25.0,2.5
9981,1.0,26.0,-1.3
9982,0.0,27.0,-0.3
9983,0.09999999999999998,28.0,-0.7
9984,0.39999999999999997,29.0,-0.6
9985,0.1,30.0,-0.2
9986,-0.1,30.0,0.0
9987,0.3,23.0,-0.3
9988,-0.1,24.0,0.0
9989,-0.9999999999999999,25.0,1.4
9990,0.6,21.0,-0.1
9991,-1.0,22.0,0.5
9992,2.3000000000000003,30.0,0.4
9993,-4.6,31.0,2.7
9994,2.7,32.0,-1.9
9995,-0.9,33.0,0.8
9996,0.0,34.0,0.4
9997,0.0,35.0,-0.1
9998,-0.6000000000000001,26.0,0.9
9999,-2.0,27.0,0.3
10000,4.5,28.0,-1.7
10001,-3.5999999999999996,29.0,2.8
10002,0.7000000000000001,30.0,-0.8
10003,-0.4,31.0,-0.1
10004,1.2,32.0,-0.5
10005,-1.1,33.0,0.7
10006,1.3,24.0,0.2
10007,0.7999999999999998,25.0,1.5
10008,-0.9999999999999998,26.0,2.3
10009,-0.5,27.0,1.3
10010,-0.4,28.0,0.8
10011,-0.9,29.0,0.4
10012,1.2,30.0,0.7
10013,1.7000000000000002,31.0,1.9
10014,-1.3000000000000003,32.0,3.6
10015,1.1,33.0,2.3
10016,1.5,34.0,0.0
10017,-2.5,35.0,1.5
10018,0.3999999999999999,36.0,1.1
10019,-1.9,37.0,1.5
10020,-1.1,25.0,2.1
10021,0.6000000000000001,26.0,1.0
10022,-0.2,30.0,-0.2
10023,3.6,31.0,-0.4
10024,-3.5,32.0,3.2
10025,1.2,33.0,-0.3
10026,0.7999999999999999,34.0,0.9
10027,-2.2,35.0,1.7
10028,0.7,36.0,-0.5
10029,0.49999999999999994,37.0,0.2
10030,-0.8999999999999999,38.0,0.7
10031,-0.49999999999999994,24.0,0.7
10032,0.7,25.0,0.2
10033,1.1,26.0,0.9
10034,-0.3999999999999999,27.0,2.0
10035,0.7999999999999998,28.0,1.6
10036,4.300000000000001,29.0,2.4
10037,-5.8,30.0,6.7
10038,-0.09999999999999998,31.0,0.9
10039,-0.5,32.0,0.8
10040,1.5,33.0,0.1
10041,-0.20000000000000018,34.0,1.6
10042,-1.2,35.0,1.4
10043,-0.8,36.0,0.2
10044,-0.5000000000000001,37.0,-0.6
10045,0.3,22.0,0.0
10046,-1.0,23.0,0.3
10047,5.0,24.0,-0.7
10048,-1.5999999999999996,25.0,4.3
10049,-2.6,26.0,2.7
10050,1.3,27.0,-0.5
10051,-0.39999999999999997,28.0,0.6
10052,1.7,23.0,0.3
10053,-0.7,24.0,2.0
10054,5.0,25.0,1.3
10055,-4.4,26.0,6.3
10056,-1.7999999999999998,27.0,1.9
10057,5.6000000000000005,28.0,0.1
10058,-5.5,29.0,5.7
10059,-0.30000000000000004,30.0,0.9
10060,1.0,22.0,-0.5
10061,-0.6,23.0,0.5
10062,1.2000000000000002,23.0,-0.1
10063,-0.9000000000000001,24.0,1.1
10064,-0.2,25.0,0.2
10065,0.6999999999999997,26.0,2.1
10066,0.40000000000000036,27.0,2.8
10067,0.0,28.0,3.2
10068,-2.9000000000000004,29.0,3.2
10069,3.6,30.0,0.3
10070,-1.1999999999999997,31.0,3.9
10071,-3.8000000000000003,32.0,2.7
10072,1.1,33.0,-1.1
10073,0.2,25.0,-0.1
10074,0.7999999999999999,20.0,-0.1
10075,-0.7999999999999999,21.0,0.7
10076,0.8,28.0,1.2
10077,-1.6,29.0,2.0
10078,-0.10000000000000003,30.0,0.4
10079,1.5,31.0,0.2
10080,-2.2,32.0,1.7
10081,0.5,33.0,-0.5
10082,-0.1,26.0,0.0
10083,0.0,27.0,-0.1
10084,0.1,28.0,-0.1
10085,-0.1,29.0,0.0
10086,0.0,30.0,-0.1
10087,0.0,31.0,-0.1
10088,0.1,32.0,-0.1
10089,0.2,35.0,-0.2
10090,0.1,24.0,-0.1
10091,0.1,25.0,0.0
10092,0.0,26.0,0.1
10093,-0.30000000000000004,33.0,0.4
10094,0.1,34.0,0.1
10095,0.0,35.0,0.2
10096,-0.30000000000000004,36.0,0.2
10097,0.2,37.0,-0.1
10098,0.5999999999999999,25.0,1.3
10099,4.699999999999999,26.0,1.9
10100,-5.1,27.0,6.6
10101,-0.6,28.0,1.5
10102,-0.5,29.0,0.3
10103,-0.9999999999999999,30.0,1.4
10104,0.0,31.0,0.1
10105,0.1,32.0,-0.2
10106,0.1,33.0,-0.1
10107,-0.1,34.0,0.0
10108,9.700000000000001,21.0,-0.9
10109,-2.1000000000000005,22.0,8.8
10110,0.0,23.0,6.7
10111,0.20000000000000018,24.0,6.7
10112,-0.9000000000000004,25.0,6.9
10113,3.9000000000000004,26.0,6.0
10114,-3.6000000000000005,27.0,9.9
10115,-1.5999999999999996,28.0,6.3
10116,1.5999999999999996,29.0,4.7
10117,-2.6999999999999997,30.0,6.3
10118,4.800000000000001,31.0,5.1
10119,-5.300000000000001,32.0,9.9
10120,1.0,33.0,4.6
10121,-1.0999999999999996,34.0,5.6
10122,3.0,35.0,0.5
10123,-0.6000000000000001,36.0,3.5
10124,-1.0,37.0,2.9
10125,-0.19999999999999996,38.0,1.9
10126,2.4,39.0,-0.1
10127,-0.3999999999999999,40.0,2.3
10128,-2.5,41.0,1.9
10129,-0.8,42.0,1.3
10130,-0.09999999999999998,43.0,0.5
10131,-0.2,44.0,0.4
10132,0.7000000000000001,23.0,0.1
10133,1.4000000000000001,24.0,0.8
10134,0.0,25.0,2.2
10135,-0.30000000000000027,26.0,2.2
10136,1.7000000000000002,27.0,1.9
10137,-0.6000000000000001,28.0,3.6
10138,-3.4,29.0,3.0
10139,-0.7000000000000001,30.0,-0.4
10140,1.3,31.0,-1.1
10141,-1.0,32.0,0.2
10142,0.6000000000000001,33.0,-0.8
10143,0.2,34.0,-0.2
10144,0.7000000000000001,23.0,0.1
10145,1.4000000000000001,24.0,0.8
10146,0.0,25.0,2.2
10147,-0.30000000000000027,26.0,2.2
10148,1.7000000000000002,27.0,1.9
10149,-0.6000000000000001,28.0,3.6
10150,-3.4,29.0,3.0
10151,-0.7000000000000001,30.0,-0.4
10152,1.3,31.0,-1.1
10153,-1.0,32.0,0.2
10154,0.6000000000000001,33.0,-0.8
10155,0.2,34.0,-0.2
10156,-2.5,24.0,0.7
10157,1.5,25.0,-1.8
10158,0.19999999999999998,26.0,-0.3
10159,-0.7000000000000001,27.0,-0.1
10160,-0.3999999999999999,28.0,-0.8
10161,0.7,29.0,-1.2
10162,2.1,30.0,-0.5
10163,0.6999999999999997,31.0,1.6
10164,-2.1999999999999997,32.0,2.3
10165,-0.6,33.0,0.1
10166,0.09999999999999998,34.0,-0.5
10167,0.6000000000000001,25.0,0.2
10168,-0.5,26.0,0.8
10169,-0.09999999999999998,27.0,-0.8
10170,2.0,28.0,-0.9
10171,-0.8,29.0,1.1
10172,1.3,30.0,0.3
10173,1.1,31.0,-0.4
10174,-0.7,32.0,0.7
10175,0.1,33.0,-0.2
10176,1.0999999999999999,25.0,1.2
10177,-2.4,26.0,2.3
10178,-2.4,27.0,-0.1
10179,2.4,28.0,-2.5
10180,0.30000000000000004,29.0,-0.1
10181,-0.7,30.0,0.2
10182,-0.4,31.0,-0.6
10183,-0.4,23.0,0.1
10184,0.4,24.0,-0.3
10185,-0.30000000000000004,25.0,0.1
10186,0.3,24.0,-0.3
10187,0.0,25.0,0.0
10188,0.0,26.0,0.0
10189,0.0,27.0,0.0
10190,-2.2,23.0,0.5
10191,0.39999999999999997,23.0,0.3
10192,-0.8999999999999999,24.0,0.7
10193,0.7,25.0,-0.2
10194,-0.3,26.0,0.5
10195,-0.8999999999999999,27.0,0.2
10196,1.2,28.0,-0.5
10197,-1.2999999999999998,29.0,0.7
10198,0.0,33.0,0.9
10199,0.20000000000000007,34.0,0.9
10200,-1.4000000000000001,35.0,1.1
10201,0.4,36.0,-0.2
10202,0.7,26.0,0.0
10203,-0.19999999999999996,27.0,0.7
10204,1.0,28.0,0.5
10205,0.7999999999999998,29.0,1.5
10206,-1.9,30.0,2.3
10207,0.29999999999999993,31.0,0.4
10208,-0.6,32.0,0.0
10209,-0.5,25.0,0.4
10210,-0.30000000000000004,26.0,-0.1
10211,0.0,27.0,-0.2
10212,0.0,22.0,-0.1
10213,0.1,23.0,-0.1
10214,0.0,24.0,0.0
10215,0.0,25.0,0.0
10216,-0.2,26.0,0.0
10217,0.5,27.0,-0.2
10218,-0.3,28.0,0.3
10219,1.5,27.0,-0.1
10220,-0.7,28.0,1.4
10221,0.10000000000000009,29.0,0.7
10222,-1.2000000000000002,30.0,0.8
10223,0.0,31.0,-0.4
10224,0.10000000000000003,32.0,-0.4
10225,-0.10000000000000003,33.0,-0.3
10226,1.0,24.0,0.6
10227,-2.0,25.0,1.6
10228,0.7,26.0,-0.4
10229,0.6000000000000001,27.0,0.3
10230,0.7999999999999999,28.0,0.9
10231,-0.7,29.0,1.7
10232,0.39999999999999997,22.0,-0.7
10233,0.3,23.0,-0.3
10234,0.3,24.0,0.0
10235,-0.3,25.0,0.3
10236,0.3,26.0,0.0
10237,2.3000000000000003,27.0,0.3
10238,-2.4,28.0,2.6
10239,-0.6000000000000001,29.0,0.2
10240,-0.2,25.0,0.4
10241,0.0,26.0,0.2
10242,2.1999999999999997,27.0,0.2
10243,-0.7,28.0,2.4
10244,-1.1,29.0,1.7
10245,-1.9,30.0,0.6
10246,0.0,31.0,0.0
10247,-0.5,32.0,0.0
10248,-0.8999999999999999,33.0,-0.5
10249,-0.1,24.0,0.1
10250,-0.2,25.0,0.0
10251,0.1,26.0,-0.2
10252,0.1,27.0,-0.1
10253,-0.2,28.0,0.0
10254,0.7,29.0,-0.2
10255,0.30000000000000004,30.0,0.1
10256,-0.6000000000000001,31.0,0.4
10257,-0.30000000000000004,26.0,0.1
10258,0.2,27.0,-0.2
10259,0.0,28.0,0.0
10260,-0.3,29.0,0.0
10261,0.3,30.0,-0.3
10262,0.2,31.0,0.0
10263,-0.1,32.0,0.2
10264,-0.1,33.0,0.1
10265,0.09999999999999964,21.0,4.4
10266,-1.1,22.0,4.5
10267,1.1999999999999997,23.0,3.4
10268,2.0,24.0,4.6
10269,-0.5,25.0,6.6
10270,-3.8,26.0,6.1
10271,0.40000000000000036,27.0,2.3
10272,2.5999999999999996,28.0,2.7
10273,-1.9,29.0,5.3
10274,0.3999999999999999,30.0,3.4
10275,3.6000000000000005,31.0,3.8
10276,-1.8000000000000007,32.0,7.4
10277,1.7000000000000002,33.0,5.6
10278,-6.7,34.0,7.3
10279,-0.8,35.0,0.6
10280,0.0,36.0,0.1
10281,-0.2,23.0,0.5
10282,2.8000000000000003,24.0,0.3
10283,2.4,25.0,3.1
10284,-2.6,26.0,5.5
10285,-1.5,27.0,2.9
10286,0.40000000000000013,28.0,1.4
10287,-1.2000000000000002,29.0,1.8
10288,-0.8999999999999999,30.0,0.6
10289,1.7999999999999998,31.0,-0.6
10290,-0.6,32.0,1.2
10291,1.1,33.0,1.1
10292,-2.1,34.0,2.2
10293,-0.6,35.0,0.1
10294,0.0,26.0,-0.2
10295,-0.09999999999999998,27.0,-0.2
10296,0.0,28.0,-0.3
10297,0.0,29.0,-0.3
10298,0.2,24.0,-0.2
10299,-0.1,25.0,0.0
10300,-0.1,26.0,-0.1
10301,0.7,27.0,-0.2
10302,0.1,35.0,-0.1
10303,2.3,22.0,0.1
10304,2.9,23.0,2.4
10305,0.7000000000000002,24.0,5.3
10306,-0.7000000000000002,25.0,6.0
10307,-2.3,26.0,5.3
10308,1.7000000000000002,27.0,3.0
10309,0.09999999999999964,28.0,4.7
10310,-2.6999999999999997,29.0,4.8
10311,3.6999999999999997,30.0,2.1
10312,0.9000000000000004,31.0,5.8
10313,-4.9,32.0,6.7
10314,0.7,33.0,1.8
10315,1.2000000000000002,34.0,2.5
10316,-2.0,35.0,3.7
10317,0.1,36.0,0.0
10318,2.4000000000000004,23.0,0.8
10319,3.5,24.0,3.2
10320,-6.5,25.0,6.7
10321,4.3,26.0,0.2
10322,3.5999999999999996,27.0,4.5
10323,-2.3,28.0,8.1
10324,2.6000000000000005,29.0,5.8
10325,-1.8000000000000007,30.0,8.4
10326,-0.2999999999999998,31.0,6.6
10327,-2.8,32.0,6.3
10328,3.8,33.0,3.5
10329,-4.5,34.0,7.3
10330,0.5,35.0,2.8
10331,-3.0,36.0,3.3
10332,2.8000000000000003,30.0,-0.2
10333,-0.9000000000000001,31.0,2.6
10334,-0.8999999999999999,32.0,1.7
10335,1.7,33.0,0.8
10336,-0.7,34.0,2.5
10337,1.9999999999999998,35.0,1.8
10338,-0.1,24.0,0.1
10339,-0.1,25.0,0.0
10340,0.1,26.0,-0.1
10341,0.10000000000000009,22.0,2.9
10342,-3.1,25.0,3.2
10343,0.30000000000000004,26.0,0.1
10344,0.19999999999999996,27.0,0.4
10345,-0.6,28.0,0.6
10346,0.0,30.0,-0.1
10347,-0.1,31.0,-0.1
10348,-0.1,24.0,0.1
10349,-1.0,25.0,0.0
10350,0.6,26.0,-1.0
10351,-0.4,27.0,-0.4
10352,1.2000000000000002,28.0,-0.8
10353,1.1,29.0,0.4
10354,-0.3999999999999999,30.0,1.5
10355,-1.2000000000000002,31.0,1.1
10356,1.9000000000000001,32.0,-0.1
10357,-0.9,33.0,1.8
10358,-0.8,34.0,0.9
10359,0.6000000000000001,35.0,0.7
10360,-2.3,36.0,1.3
10361,0.4,25.0,-0.3
10362,0.5,26.0,0.1
10363,0.0,27.0,0.6
10364,0.4,28.0,0.6
10365,-1.4,29.0,1.0
10366,-0.19999999999999998,30.0,-0.1
10367,1.0,21.0,-0.6
10368,0.7000000000000001,22.0,0.4
10369,-1.2000000000000002,23.0,1.1
10370,1.6,24.0,-0.1
10371,-1.0,25.0,1.5
10372,0.30000000000000004,26.0,0.5
10373,-0.6000000000000001,27.0,0.8
10374,-0.8999999999999999,28.0,0.2
10375,0.29999999999999993,29.0,-0.7
10376,-0.6,30.0,-0.4
10377,2.6999999999999997,21.0,-0.3
10378,-1.0,22.0,2.4
10379,3.0000000000000004,23.0,1.4
10380,-1.6000000000000005,24.0,4.4
10381,1.2000000000000002,25.0,2.8
10382,2.4000000000000004,26.0,4.0
10383,-2.4000000000000004,27.0,6.4
10384,1.2999999999999998,28.0,4.0
10385,1.9000000000000004,29.0,5.3
10386,-0.10000000000000053,30.0,7.2
10387,1.0999999999999996,31.0,7.1
10388,0.7000000000000011,32.0,8.2
10389,-0.7000000000000011,33.0,8.9
10390,-0.6999999999999993,34.0,8.2
10391,-2.0,35.0,7.5
10392,1.7999999999999998,36.0,5.5
10393,-2.5,37.0,7.3
10394,0.1,35.0,-0.2
10395,0.0,36.0,-0.1
10396,-0.7,26.0,0.6
10397,0.8999999999999999,29.0,-0.2
10398,1.0,30.0,0.7
10399,-2.1,31.0,1.7
10400,1.2000000000000002,32.0,-0.4
10401,-1.0,33.0,0.8
10402,-0.49999999999999994,34.0,-0.2
10403,0.0,35.0,-0.7
10404,1.0,36.0,-0.7
10405,2.1,23.0,0.0
10406,-2.8,24.0,2.1
10407,6.3,25.0,-0.7
10408,-3.5999999999999996,26.0,5.6
10409,1.6,27.0,2.0
10410,2.9,28.0,3.6
10411,-0.09999999999999964,31.0,3.3
10412,-2.4000000000000004,32.0,3.2
10413,1.0,33.0,0.8
10414,0.30000000000000004,34.0,1.8
10415,-0.7000000000000002,35.0,2.1
10416,-0.29999999999999993,36.0,0.7
10417,1.9,37.0,0.0
10418,-2.4,38.0,1.9
10419,0.0,26.0,0.0
10420,0.0,27.0,0.0
10421,0.30000000000000004,30.0,-0.4
10422,-0.1,31.0,-0.1
10423,0.2,32.0,-0.1
10424,-0.1,33.0,0.1
10425,0.0,34.0,0.0
10426,0.0,35.0,0.0
10427,0.0,36.0,0.0
10428,0.0,37.0,0.0
10429,0.0,38.0,0.0
10430,0.0,39.0,0.0
10431,1.5,21.0,4.2
10432,-0.8,24.0,0.8
10433,0.19999999999999998,23.0,0.1
